                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.50025,                0.61007,                0.89678,                0.66771,                0.74065,                0.78596,                0.74106,                 0.4109,                 1.0071,                0.87273,              0.0068914,              0.0068914,              0.0068914
                    160,                0.51219,                0.63142,                0.89631,                0.61483,                0.78823,                0.76495,                 0.6968,                0.46293,                0.89186,                0.87865,              0.0068716,              0.0068716,              0.0068716
                    161,                0.49754,                 0.6265,                0.88357,                0.59735,                0.79424,                0.75791,                0.68153,                0.46033,                 1.0078,                0.88588,              0.0068518,              0.0068518,              0.0068518
                    162,                0.51395,                 0.5952,                0.89944,                0.65365,                0.74171,                0.76549,                0.70456,                0.42225,                0.90821,                0.87662,               0.006832,               0.006832,               0.006832
                    163,                0.50482,                0.62359,                0.90131,                0.68331,                0.76877,                0.79208,                0.71797,                0.46599,                0.94688,                0.88509,              0.0068122,              0.0068122,              0.0068122
                    164,                0.50197,                0.59921,                0.89372,                0.66948,                0.77859,                0.80013,                0.73719,                0.45702,                0.95557,                0.88063,              0.0067924,              0.0067924,              0.0067924
                    165,                0.49587,                0.62162,                0.89357,                0.60844,                0.81094,                0.78213,                0.71939,                0.43589,                0.96955,                0.87577,              0.0067726,              0.0067726,              0.0067726
                    166,                0.50145,                0.62477,                0.89366,                0.67933,                0.75994,                 0.7908,                0.74156,                0.38254,                0.89257,                0.86481,              0.0067528,              0.0067528,              0.0067528
                    167,                 0.5022,                0.62251,                0.89797,                0.65304,                0.79096,                0.78631,                0.72515,                0.40527,                0.87856,                0.87249,               0.006733,               0.006733,               0.006733
                    168,                0.50078,                0.61439,                0.89757,                0.73815,                 0.7495,                0.79877,                0.74133,                 0.4428,                0.89506,                0.88097,              0.0067132,              0.0067132,              0.0067132
                    169,                0.48942,                0.58551,                0.88614,                0.67372,                0.80702,                  0.799,                0.73901,                 0.4576,                 0.9024,                0.88282,              0.0066934,              0.0066934,              0.0066934
                    170,                0.48589,                0.59442,                 0.8785,                0.66638,                0.77239,                0.80559,                 0.7215,                0.44702,                0.92335,                0.89012,              0.0066736,              0.0066736,              0.0066736
                    171,                0.48262,                 0.5889,                0.87956,                0.63311,                0.78248,                0.79309,                0.73029,                0.43424,                0.88022,                0.88285,              0.0066538,              0.0066538,              0.0066538
                    172,                0.48717,                0.57842,                0.88309,                0.79021,                0.68453,                0.86104,                0.78804,                0.46382,                0.73383,                0.88344,               0.006634,               0.006634,               0.006634
                    173,                0.48604,                 0.5856,                 0.8843,                0.72635,                0.72917,                0.81051,                 0.7529,                 0.4719,                0.98144,                 0.8823,              0.0066142,              0.0066142,              0.0066142
                    174,                0.48051,                0.59353,                0.88043,                 0.6234,                0.78839,                0.78739,                0.73601,                0.46964,                0.94238,                  0.881,              0.0065944,              0.0065944,              0.0065944
                    175,                0.48294,                0.58145,                0.88421,                0.71109,                0.70252,                0.77027,                0.71159,                0.44214,                0.93636,                0.88043,              0.0065746,              0.0065746,              0.0065746
                    176,                0.48341,                0.58686,                0.88575,                0.59384,                0.81233,                0.77484,                0.68355,                0.51087,                0.91663,                0.88913,              0.0065548,              0.0065548,              0.0065548
                    177,                0.48645,                0.57841,                0.88449,                0.66519,                0.74841,                0.79417,                0.73605,                0.41946,                0.98036,                0.87952,               0.006535,               0.006535,               0.006535
                    178,                0.46675,                0.60898,                0.88251,                0.66335,                0.75738,                0.79939,                0.73358,                0.41784,                 1.0032,                0.87499,              0.0065152,              0.0065152,              0.0065152
                    179,                0.48491,                0.56956,                0.88582,                0.64554,                0.83138,                0.79429,                0.73775,                0.39697,                0.96091,                0.86971,              0.0064954,              0.0064954,              0.0064954
                    180,                0.47933,                0.57829,                0.87999,                0.66969,                0.75979,                0.79853,                0.74672,                0.40956,                 1.0406,                0.87145,              0.0064756,              0.0064756,              0.0064756
                    181,                0.49223,                0.59677,                0.88399,                0.65248,                0.80885,                0.80082,                0.75324,                0.37412,                0.94745,                0.85967,              0.0064558,              0.0064558,              0.0064558
                    182,                0.48405,                 0.5651,                0.88671,                0.68394,                0.75452,                0.78235,                0.72179,                0.41633,                0.85291,                0.86957,               0.006436,               0.006436,               0.006436
                    183,                0.48407,                0.55367,                0.89025,                0.64042,                0.73616,                0.80093,                0.73047,                0.41105,                0.98701,                0.86705,              0.0064162,              0.0064162,              0.0064162
                    184,                0.47865,                0.57852,                0.88161,                0.72414,                0.73273,                0.78468,                0.72644,                0.42269,                0.98919,                0.87246,              0.0063964,              0.0063964,              0.0063964
                    185,                0.46945,                0.55399,                0.87383,                0.66173,                 0.7744,                0.80908,                0.73958,                0.46115,                0.88303,                0.88506,              0.0063766,              0.0063766,              0.0063766
                    186,                0.49106,                0.56391,                 0.8807,                0.67534,                0.80886,                0.80479,                0.74266,                0.43397,                0.90322,                0.87469,              0.0063568,              0.0063568,              0.0063568
                    187,                0.47335,                 0.5396,                0.86796,                0.65186,                0.75315,                0.79511,                0.74134,                0.39112,                 1.0104,                0.86937,               0.006337,               0.006337,               0.006337
                    188,                0.47357,                0.55935,                0.88786,                0.77496,                0.73764,                0.83802,                0.76761,                0.43065,                0.86715,                0.87431,              0.0063172,              0.0063172,              0.0063172
                    189,                0.47519,                0.55657,                0.87548,                0.67007,                0.76641,                 0.8103,                0.74645,                0.42078,                0.91402,                0.87476,              0.0062974,              0.0062974,              0.0062974
                    190,                0.47692,                0.56072,                0.88363,                 0.6769,                0.79578,                0.80561,                0.74637,                  0.417,                0.98552,                0.88494,              0.0062776,              0.0062776,              0.0062776
                    191,                 0.4803,                0.55607,                0.88116,                0.70479,                0.80321,                0.81204,                0.75385,                0.41692,                 0.9234,                0.87477,              0.0062578,              0.0062578,              0.0062578
                    192,                0.48374,                0.57711,                0.88589,                0.65708,                0.78547,                0.79391,                0.74071,                 0.3885,                0.95057,                0.86463,               0.006238,               0.006238,               0.006238
                    193,                0.47454,                0.55332,                0.88285,                0.63811,                0.74135,                0.77175,                0.71289,                0.37639,                 0.8119,                0.86535,              0.0062182,              0.0062182,              0.0062182
                    194,                0.48666,                0.57882,                0.88394,                0.64064,                0.81888,                 0.7926,                0.74517,                0.39716,                0.87973,                0.87495,              0.0061984,              0.0061984,              0.0061984
                    195,                 0.4636,                0.53509,                0.87235,                0.68278,                0.74901,                0.79166,                0.75748,                0.36955,                0.97663,                0.86796,              0.0061786,              0.0061786,              0.0061786
                    196,                0.48301,                0.56229,                0.88011,                0.68379,                0.79922,                0.79696,                0.73561,                0.37119,                0.89743,                0.87559,              0.0061588,              0.0061588,              0.0061588
                    197,                0.47304,                0.53477,                0.88082,                0.68885,                0.83246,                0.82053,                0.74444,                0.39301,                 0.8279,                0.87954,               0.006139,               0.006139,               0.006139
                    198,                0.48121,                0.55419,                 0.8844,                 0.6841,                0.71497,                0.75691,                0.66231,                0.54651,                0.94353,                 0.8972,              0.0061192,              0.0061192,              0.0061192
                    199,                 0.4848,                0.55126,                0.88176,                0.66838,                0.77075,                0.80686,                 0.7615,                0.39313,                0.97835,                0.86477,              0.0060994,              0.0060994,              0.0060994
                    200,                0.47213,                0.54337,                0.87263,                0.65835,                0.80191,                0.77526,                0.72867,                0.40197,                0.98072,                 0.8814,              0.0060796,              0.0060796,              0.0060796
                    201,                0.47435,                0.55302,                0.88524,                0.69612,                 0.7558,                0.78872,                0.72919,                0.42716,                0.97627,                0.88539,              0.0060598,              0.0060598,              0.0060598
                    202,                0.45868,                0.53342,                0.86895,                 0.6805,                0.76566,                0.80104,                0.75011,                0.41409,                0.86069,                0.87303,                0.00604,                0.00604,                0.00604
                    203,                0.45545,                0.52594,                0.86938,                 0.6627,                0.80793,                0.78548,                0.73789,                0.38718,                0.95635,                0.86214,              0.0060202,              0.0060202,              0.0060202
                    204,                0.46299,                0.55065,                0.87353,                0.68759,                 0.7799,                0.82277,                0.75474,                0.42313,                0.78375,                0.87834,              0.0060004,              0.0060004,              0.0060004
                    205,                0.46067,                0.54057,                 0.8747,                0.76299,                 0.7523,                0.82713,                0.78075,                0.38787,                0.73404,                0.87659,              0.0059806,              0.0059806,              0.0059806
                    206,                0.45872,                0.54912,                0.86904,                0.77871,                0.75195,                0.84627,                0.78647,                0.45721,                0.81849,                0.88769,              0.0059608,              0.0059608,              0.0059608
                    207,                0.45019,                0.51745,                0.87369,                0.69777,                0.81085,                0.83152,                0.77435,                0.40272,                0.79902,                0.87386,               0.005941,               0.005941,               0.005941
                    208,                0.45062,                0.52936,                0.86798,                0.74592,                0.70378,                0.81617,                0.75245,                0.43185,                0.83874,                0.88186,              0.0059212,              0.0059212,              0.0059212
                    209,                0.46037,                0.54684,                0.87101,                0.71602,                0.76925,                0.77969,                0.71986,                0.43204,                 0.8607,                0.88239,              0.0059014,              0.0059014,              0.0059014
                    210,                0.45849,                0.52634,                0.87419,                 0.7048,                0.74469,                0.81213,                 0.7623,                0.42486,                0.83639,                0.87083,              0.0058816,              0.0058816,              0.0058816
                    211,                0.45105,                0.52562,                0.87074,                 0.7081,                0.75668,                0.80715,                  0.744,                0.42493,                0.87484,                0.87393,              0.0058618,              0.0058618,              0.0058618
                    212,                0.46391,                0.53659,                  0.874,                 0.6948,                0.72452,                0.78355,                0.72137,                0.39353,                0.91525,                0.87368,               0.005842,               0.005842,               0.005842
                    213,                0.45113,                0.53057,                0.87451,                0.70135,                0.75844,                0.80376,                0.74979,                0.39997,                0.85464,                0.87252,              0.0058222,              0.0058222,              0.0058222
                    214,                0.44905,                0.51813,                0.87225,                0.72475,                0.75835,                0.82489,                0.77263,                0.42026,                0.84141,                0.87422,              0.0058024,              0.0058024,              0.0058024
                    215,                0.46286,                0.56073,                0.87932,                0.66989,                0.81307,                0.82656,                 0.7683,                0.46811,                0.97252,                0.88039,              0.0057826,              0.0057826,              0.0057826
                    216,                0.45199,                0.51468,                0.87621,                0.68603,                0.81894,                0.81404,                0.75278,                0.45393,                0.88691,                0.88154,              0.0057628,              0.0057628,              0.0057628
                    217,                0.45596,                0.53179,                0.87755,                0.68397,                0.75221,                0.79461,                0.74844,                0.41225,                0.95206,                0.87977,               0.005743,               0.005743,               0.005743
                    218,                0.44721,                0.49666,                0.87084,                0.62719,                0.82757,                0.79494,                0.74382,                0.45949,                 1.0473,                0.88839,              0.0057232,              0.0057232,              0.0057232
                    219,                0.45398,                0.50553,                0.87187,                0.56137,                0.85561,                0.79557,                0.73468,                0.43662,                0.93621,                0.87608,              0.0057034,              0.0057034,              0.0057034
                    220,                0.45443,                0.52527,                0.87049,                 0.5979,                0.79482,                0.76412,                0.70963,                0.41137,                0.92251,                0.87306,              0.0056836,              0.0056836,              0.0056836
                    221,                0.44402,                0.51718,                0.86848,                0.69602,                0.78422,                0.80422,                0.74916,                0.42109,                0.86961,                0.87458,              0.0056638,              0.0056638,              0.0056638
                    222,                0.45375,                0.52048,                0.86874,                 0.7664,                0.73212,                0.80984,                0.75686,                0.38436,                0.84089,                 0.8661,               0.005644,               0.005644,               0.005644
                    223,                0.44484,                0.55479,                0.86924,                0.62819,                0.80396,                0.78625,                0.72942,                0.37135,                0.85305,                0.86734,              0.0056242,              0.0056242,              0.0056242
                    224,                0.45108,                0.52195,                0.86193,                0.62737,                0.78563,                0.77291,                0.71642,                0.39692,                0.86591,                0.86614,              0.0056044,              0.0056044,              0.0056044
                    225,                0.45053,                0.51523,                0.87169,                0.66233,                0.75311,                0.79134,                0.74456,                0.38328,                0.90503,                0.86047,              0.0055846,              0.0055846,              0.0055846
                    226,                0.45266,                0.52613,                0.87801,                 0.7453,                0.75648,                0.80206,                0.74931,                0.42411,                0.94807,                 0.8801,              0.0055648,              0.0055648,              0.0055648
                    227,                0.44479,                0.51686,                0.87251,                0.69104,                0.79129,                0.78065,                0.73436,                0.41223,                0.88745,                0.87761,               0.005545,               0.005545,               0.005545
                    228,                 0.4413,                0.51435,                0.86968,                 0.6429,                0.79585,                 0.7739,                0.72992,                0.39462,                0.89989,                0.86773,              0.0055252,              0.0055252,              0.0055252
                    229,                0.45767,                0.51361,                0.88291,                0.62979,                0.82737,                0.76923,                0.72131,                0.37549,                0.88438,                0.87113,              0.0055054,              0.0055054,              0.0055054
                    230,                0.44142,                0.51104,                0.87154,                0.71395,                0.79097,                0.79291,                0.75187,                0.39739,                0.82993,                0.87295,              0.0054856,              0.0054856,              0.0054856
                    231,                0.44467,                0.50688,                0.87532,                0.71372,                0.77259,                0.78623,                 0.7233,                0.42449,                0.85828,                 0.8695,              0.0054658,              0.0054658,              0.0054658
                    232,                0.43842,                0.50218,                0.86524,                0.69901,                0.76305,                0.81554,                0.75606,                0.44133,                 0.8139,                0.87955,               0.005446,               0.005446,               0.005446
                    233,                0.44109,                0.49367,                0.86571,                0.64233,                0.84693,                0.81806,                0.74202,                0.42039,                0.78461,                0.88033,              0.0054262,              0.0054262,              0.0054262
                    234,                0.43896,                0.51835,                0.86295,                0.74417,                0.74196,                0.81671,                 0.7492,                0.45045,                0.81865,                0.88275,              0.0054064,              0.0054064,              0.0054064
                    235,                0.44381,                0.50974,                0.87344,                0.69753,                0.80488,                0.81365,                0.74229,                0.43541,                0.86278,                0.88714,              0.0053866,              0.0053866,              0.0053866
                    236,                0.43831,                0.49054,                0.86802,                0.64092,                0.83748,                0.79161,                0.73324,                0.36468,                0.82004,                0.87421,              0.0053668,              0.0053668,              0.0053668
                    237,                0.43603,                0.49476,                0.86735,                0.66088,                0.82962,                0.79451,                0.74955,                0.38775,                0.79412,                0.86505,               0.005347,               0.005347,               0.005347
                    238,                0.44581,                0.51212,                0.87025,                0.68979,                0.81573,                0.77306,                0.73078,                0.38936,                0.81998,                0.85865,              0.0053272,              0.0053272,              0.0053272
                    239,                0.44828,                0.50998,                0.87435,                 0.6877,                0.80972,                0.77324,                0.72946,                 0.3807,                0.83024,                0.85525,              0.0053074,              0.0053074,              0.0053074
                    240,                0.43582,                0.48213,                0.87076,                0.63148,                0.84265,                 0.7884,                0.73865,                0.38363,                0.97727,                0.86573,              0.0052876,              0.0052876,              0.0052876
                    241,                0.44215,                0.49291,                0.87495,                0.65015,                0.82264,                0.81109,                 0.7708,                0.38322,                0.79771,                0.86097,              0.0052678,              0.0052678,              0.0052678
                    242,                 0.4328,                0.49182,                0.85784,                0.68034,                0.83689,                0.81061,                0.76556,                0.39554,                0.80911,                0.87195,               0.005248,               0.005248,               0.005248
                    243,                0.44513,                0.48691,                0.86384,                0.71371,                0.78016,                0.79305,                0.74058,                0.39026,                0.85688,                 0.8742,              0.0052282,              0.0052282,              0.0052282
                    244,                0.43548,                0.50172,                0.86853,                0.62604,                0.81913,                0.78702,                0.73933,                0.40648,                0.87277,                0.87098,              0.0052084,              0.0052084,              0.0052084
                    245,                0.44318,                0.50259,                0.86647,                0.62434,                0.82794,                0.79413,                0.73739,                0.40717,                0.90484,                0.87353,              0.0051886,              0.0051886,              0.0051886
                    246,                0.43689,                0.50943,                0.86337,                 0.6887,                0.76353,                0.79561,                0.74778,                0.39211,                0.98863,                 0.8676,              0.0051688,              0.0051688,              0.0051688
                    247,                0.42972,                0.50906,                0.86882,                0.70816,                0.76429,                0.81069,                0.76438,                 0.3813,                0.92576,                 0.8655,               0.005149,               0.005149,               0.005149
                    248,                0.42362,                0.48329,                 0.8568,                0.66467,                0.83044,                0.79535,                0.74824,                0.38827,                0.84778,                0.87073,              0.0051292,              0.0051292,              0.0051292
                    249,                0.42733,                0.49907,                0.86149,                0.72512,                0.80436,                0.81195,                0.76175,                0.38927,                0.78518,                0.86482,              0.0051094,              0.0051094,              0.0051094
                    250,                0.43626,                0.49104,                0.87225,                0.73162,                0.78789,                0.81758,                0.76654,                0.39146,                0.85539,                0.86733,              0.0050896,              0.0050896,              0.0050896
                    251,                0.41933,                0.47159,                 0.8616,                0.70283,                0.75885,                0.80428,                0.75399,                0.37454,                0.93446,                0.86416,              0.0050698,              0.0050698,              0.0050698
                    252,                0.41551,                0.45723,                 0.8482,                 0.6906,                0.82872,                0.80825,                0.76469,                0.39602,                 0.9989,                0.87295,                0.00505,                0.00505,                0.00505
                    253,                0.43031,                0.49047,                0.86768,                0.69084,                0.76468,                0.82304,                0.78455,                0.37012,                0.97611,                 0.8599,              0.0050302,              0.0050302,              0.0050302
                    254,                0.42662,                0.48306,                 0.8571,                0.70155,                0.76718,                0.78629,                0.74102,                0.38316,                0.87721,                0.86354,              0.0050104,              0.0050104,              0.0050104
                    255,                0.42219,                0.48049,                0.86104,                0.69344,                0.77318,                0.81802,                0.76416,                0.40846,                0.91279,                 0.8708,              0.0049906,              0.0049906,              0.0049906
                    256,                0.43298,                0.48974,                0.86293,                0.64816,                0.85251,                0.85827,                0.81183,                0.39642,                0.84803,                0.87011,              0.0049708,              0.0049708,              0.0049708
                    257,                 0.4238,                0.49403,                 0.8598,                 0.7338,                0.76473,                0.84383,                0.78484,                0.43677,                0.78406,                0.88207,               0.004951,               0.004951,               0.004951
                    258,                0.43206,                0.49036,                0.86896,                0.68113,                0.75029,                0.82028,                0.77241,                0.39544,                0.83505,                0.87846,              0.0049312,              0.0049312,              0.0049312
                    259,                0.43478,                0.49477,                0.87359,                0.71155,                0.74044,                0.81067,                0.76857,                0.38247,                 0.7885,                0.87547,              0.0049114,              0.0049114,              0.0049114
                    260,                0.41542,                0.45275,                0.86024,                0.68098,                0.80255,                0.82338,                0.76783,                 0.4143,                0.82454,                0.88066,              0.0048916,              0.0048916,              0.0048916
                    261,                0.42146,                0.47073,                0.86075,                0.73041,                0.74375,                0.82709,                 0.7786,                0.38921,                0.83892,                0.87572,              0.0048718,              0.0048718,              0.0048718
                    262,                0.41413,                0.46946,                0.85604,                0.73725,                0.82831,                0.85234,                0.80234,                0.37896,                0.81157,                0.87129,               0.004852,               0.004852,               0.004852
                    263,                0.42676,                0.48296,                0.85595,                0.74891,                0.75686,                0.83071,                0.77883,                0.38894,                0.82939,                0.87342,              0.0048322,              0.0048322,              0.0048322
                    264,                0.42477,                0.46921,                0.86039,                0.70184,                 0.8341,                0.82739,                 0.7926,                0.38245,                0.80869,                0.86623,              0.0048124,              0.0048124,              0.0048124
                    265,                   0.43,                0.47724,                0.85683,                0.65246,                0.77125,                0.80987,                0.77968,                0.36002,                0.84969,                0.85857,              0.0047926,              0.0047926,              0.0047926
                    266,                0.42516,                0.47538,                0.86247,                0.71131,                0.71427,                0.80886,                  0.765,                0.39384,                0.95237,                0.86394,              0.0047728,              0.0047728,              0.0047728
                    267,                0.42284,                0.47131,                0.86296,                0.71826,                0.73713,                0.80874,                 0.7592,                0.41059,                0.89992,                0.86674,               0.004753,               0.004753,               0.004753
                    268,                0.41642,                0.46475,                0.85901,                0.73513,                0.77874,                0.79887,                0.74714,                 0.3997,                0.88392,                0.86774,              0.0047332,              0.0047332,              0.0047332
                    269,                0.41126,                0.45608,                0.84989,                0.72868,                0.79633,                0.79485,                0.74618,                0.37572,                0.84232,                0.85815,              0.0047134,              0.0047134,              0.0047134
                    270,                0.43217,                0.47989,                0.86629,                0.73972,                0.79338,                 0.8136,                0.77266,                0.38831,                0.86532,                0.86041,              0.0046936,              0.0046936,              0.0046936
                    271,                0.41757,                0.47351,                 0.8632,                0.68503,                0.81499,                0.80252,                 0.7712,                0.35884,                0.84134,                0.85966,              0.0046738,              0.0046738,              0.0046738
                    272,                0.41293,                0.47208,                0.85317,                 0.6704,                0.83246,                0.80804,                0.76951,                0.38911,                0.88081,                0.86435,               0.004654,               0.004654,               0.004654
                    273,                0.42122,                0.47368,                0.86406,                0.70404,                0.75854,                0.78181,                0.73449,                0.41817,                0.93691,                0.87494,              0.0046342,              0.0046342,              0.0046342
                    274,                0.41787,                0.45943,                0.85827,                0.68106,                0.77445,                0.79146,                0.74548,                0.38425,                0.93118,                0.86834,              0.0046144,              0.0046144,              0.0046144
                    275,                0.40518,                0.44672,                 0.8534,                0.69328,                 0.7819,                0.78998,                0.74192,                0.38803,                0.86575,                0.86782,              0.0045946,              0.0045946,              0.0045946
                    276,                0.41996,                0.48398,                 0.8578,                0.66931,                0.82654,                0.81778,                0.77455,                0.37099,                0.82906,                0.86516,              0.0045748,              0.0045748,              0.0045748
                    277,                0.40728,                0.44639,                0.85796,                0.72822,                0.80659,                0.82929,                0.78954,                0.40235,                0.86541,                0.87313,               0.004555,               0.004555,               0.004555
                    278,                0.40969,                0.45053,                0.85965,                 0.7099,                 0.7802,                0.81039,                0.76291,                0.38748,                0.90336,                0.86834,              0.0045352,              0.0045352,              0.0045352
                    279,                0.41314,                0.45404,                0.86064,                0.74052,                0.76544,                0.82808,                0.78594,                0.36779,                0.82895,                0.86398,              0.0045154,              0.0045154,              0.0045154
                    280,                 0.4025,                 0.4389,                0.85388,                 0.7017,                0.82038,                0.82677,                0.79103,                0.36329,                0.79675,                0.86252,              0.0044956,              0.0044956,              0.0044956
                    281,                0.40377,                0.44336,                0.85868,                0.70886,                0.79011,                0.83674,                0.79985,                0.36861,                0.79663,                 0.8635,              0.0044758,              0.0044758,              0.0044758
                    282,                0.40208,                0.44622,                0.85165,                0.73483,                 0.7843,                0.84089,                0.79885,                0.36926,                0.75865,                0.86319,               0.004456,               0.004456,               0.004456
                    283,                0.41095,                0.44621,                0.85811,                0.72875,                0.77235,                0.82616,                0.78754,                0.37667,                0.76971,                0.86295,              0.0044362,              0.0044362,              0.0044362
                    284,                   0.41,                0.47044,                0.85168,                0.76128,                0.77645,                0.83257,                0.79212,                0.39694,                0.79564,                0.86509,              0.0044164,              0.0044164,              0.0044164
                    285,                0.39838,                0.44144,                0.84755,                0.73035,                0.81716,                  0.837,                0.79404,                 0.3944,                0.77467,                0.86548,              0.0043966,              0.0043966,              0.0043966
                    286,                0.41176,                0.44384,                0.86049,                0.68939,                0.84101,                0.83872,                0.79803,                0.40418,                0.81345,                0.87278,              0.0043768,              0.0043768,              0.0043768
                    287,                0.40997,                0.46286,                0.84674,                0.70002,                 0.7646,                0.80949,                0.76771,                0.38803,                 0.9046,                0.86857,               0.004357,               0.004357,               0.004357
                    288,                 0.4038,                0.45143,                 0.8509,                0.67737,                 0.7791,                0.80113,                0.76069,                0.39084,                0.94879,                0.87255,              0.0043372,              0.0043372,              0.0043372
                    289,                0.39366,                0.44223,                0.84772,                0.69835,                0.77407,                0.78584,                0.74809,                0.36146,                0.90065,                0.86511,              0.0043174,              0.0043174,              0.0043174
                    290,                0.39139,                0.43073,                0.84787,                0.70589,                0.78438,                0.80919,                0.76528,                0.38608,                0.89309,                0.87007,              0.0042976,              0.0042976,              0.0042976
                    291,                0.41598,                0.44246,                0.86458,                 0.7261,                0.76618,                0.79448,                0.75565,                0.38717,                0.90755,                0.87163,              0.0042778,              0.0042778,              0.0042778
                    292,                0.40773,                0.44184,                0.85181,                0.69534,                 0.7968,                0.79548,                0.75611,                0.36895,                0.89537,                0.86681,               0.004258,               0.004258,               0.004258
                    293,                0.39831,                0.43423,                 0.8476,                0.71411,                 0.7881,                0.82045,                0.77651,                0.38961,                0.92823,                0.87801,              0.0042382,              0.0042382,              0.0042382
                    294,                0.39553,                0.43165,                0.85012,                0.70808,                0.75558,                0.81819,                0.77116,                0.42328,                0.91712,                0.88397,              0.0042184,              0.0042184,              0.0042184
                    295,                0.40403,                0.43803,                0.85769,                0.71848,                0.78399,                0.82038,                 0.7807,                0.39378,                0.87215,                0.87956,              0.0041986,              0.0041986,              0.0041986
                    296,                0.39098,                0.46008,                0.85508,                0.73335,                0.77655,                0.80117,                0.75343,                0.39049,                0.86152,                0.88165,              0.0041788,              0.0041788,              0.0041788
                    297,                0.39598,                0.43488,                 0.8447,                 0.7626,                0.72015,                0.80088,                0.75312,                0.38782,                0.88191,                0.87921,               0.004159,               0.004159,               0.004159
                    298,                 0.3943,                0.44805,                0.85153,                0.71803,                0.79887,                0.81406,                0.76763,                0.38531,                 0.8616,                0.87589,              0.0041392,              0.0041392,              0.0041392
                    299,                0.40001,                0.45034,                0.85394,                0.70238,                0.76494,                0.80658,                0.75706,                0.38792,                0.79366,                0.87681,              0.0041194,              0.0041194,              0.0041194
                    300,                0.40632,                0.44722,                0.85938,                0.70703,                0.79115,                0.82855,                0.78066,                 0.3906,                0.79152,                0.87728,              0.0040996,              0.0040996,              0.0040996
                    301,                 0.3985,                0.42301,                0.84685,                0.74689,                0.77761,                0.82228,                0.77595,                0.38775,                0.76387,                0.87222,              0.0040798,              0.0040798,              0.0040798
                    302,                0.40177,                0.42807,                0.84969,                0.76369,                0.76315,                0.82328,                0.77874,                 0.3659,                0.77556,                0.86686,                0.00406,                0.00406,                0.00406
                    303,                0.40148,                0.45127,                0.85447,                 0.7307,                  0.816,                0.82661,                0.78676,                 0.3585,                0.76244,                0.86748,              0.0040402,              0.0040402,              0.0040402
                    304,                0.39701,                0.41644,                0.85232,                0.71651,                0.81313,                0.83355,                0.79027,                0.36318,                0.79348,                0.87078,              0.0040204,              0.0040204,              0.0040204
                    305,                0.39405,                0.43218,                0.84537,                0.72424,                0.79065,                0.82366,                0.78092,                0.39423,                0.81869,                0.87971,              0.0040006,              0.0040006,              0.0040006
                    306,                0.39253,                 0.4305,                0.85084,                0.72006,                0.75778,                0.80331,                0.76333,                0.39607,                0.88201,                0.87778,              0.0039808,              0.0039808,              0.0039808
                    307,                0.39811,                0.43528,                0.85602,                0.75458,                0.72409,                0.82217,                0.78167,                0.37201,                0.85435,                0.86664,               0.003961,               0.003961,               0.003961
                    308,                0.39836,                0.43535,                0.85161,                0.71739,                0.75756,                0.80993,                0.75766,                0.41052,                0.86712,                0.86854,              0.0039412,              0.0039412,              0.0039412
                    309,                0.39662,                0.43391,                0.85352,                0.72599,                0.71672,                0.81262,                0.77162,                0.39806,                0.86364,                0.86756,              0.0039214,              0.0039214,              0.0039214
                    310,                0.38065,                0.41335,                 0.8463,                0.73199,                0.71237,                0.81156,                0.76536,                0.39357,                0.85771,                 0.8697,              0.0039016,              0.0039016,              0.0039016
                    311,                0.39895,                0.42738,                0.85246,                0.63369,                0.85201,                0.84003,                0.78687,                0.39758,                0.81718,                0.87026,              0.0038818,              0.0038818,              0.0038818
                    312,                0.38396,                0.41463,                0.84951,                0.75579,                0.71429,                0.83431,                0.78935,                0.37568,                0.78578,                0.86757,               0.003862,               0.003862,               0.003862
                    313,                0.39722,                0.42818,                 0.8558,                0.79813,                0.71159,                0.82385,                0.78034,                0.37193,                0.80666,                0.86925,              0.0038422,              0.0038422,              0.0038422
                    314,                0.38314,                0.41742,                0.84841,                0.79026,                0.71501,                  0.826,                0.78785,                0.36743,                0.83774,                0.86957,              0.0038224,              0.0038224,              0.0038224
                    315,                 0.3917,                0.42443,                0.85418,                0.78884,                 0.7391,                0.83856,                0.79359,                0.37807,                0.83042,                0.86909,              0.0038026,              0.0038026,              0.0038026
                    316,                0.39054,                0.43207,                0.85306,                0.69395,                0.79742,                0.82553,                0.77743,                0.40136,                0.84716,                0.87068,              0.0037828,              0.0037828,              0.0037828
                    317,                0.39151,                0.43408,                0.85134,                0.71434,                0.79616,                0.81693,                0.76963,                0.38805,                0.84672,                0.86548,               0.003763,               0.003763,               0.003763
                    318,                0.38487,                0.41679,                0.85122,                0.70477,                0.78513,                0.82464,                0.77878,                0.37874,                0.81957,                 0.8644,              0.0037432,              0.0037432,              0.0037432
                    319,                0.38948,                0.41202,                0.84291,                0.70394,                0.76502,                0.81867,                0.77419,                0.37679,                0.78812,                0.86589,              0.0037234,              0.0037234,              0.0037234
                    320,                0.37536,                0.41843,                 0.8431,                0.69454,                0.77834,                0.81912,                0.77303,                0.38277,                0.82311,                0.86742,              0.0037036,              0.0037036,              0.0037036
